documentid,property,value
7206325,医疗费,69843.88
7206325,护理费,16160
7206325,伙食补助费,8080
7206325,交通费,3000
7206325,住宿费,770
7206325,伤残赔偿金,140339.4
7206325,鉴定费,800
7206325,精神抚慰金,10000
7206325,鉴定费,800
7206325,医疗费,30000
7206499,医疗费,10000
7206499,误工费,24480
7206499,护理费,15510
7206499,交通费,500
7206499,伤残赔偿金,37930
7206499,精神损害抚慰金,2000
7206499,医疗费,12085.22
7206499,住院伙食补助费,4400
7206499,营养费,1100
7206499,鉴定费,1500
7206499,案件受理费,2102
7207061,残疾赔偿金,82639.70
7207061,精神抚慰金,3000
7207101,医疗费,32091.24
7207101,误工费,5992.5
7207101,护理费,5640
7207101,住院伙食补助费,3200
7207101,营养费,1600
7207101,交通费,800
7207101,残疾赔偿金,137255.2
7207101,治疗费用,9503
7207101,鉴定费,4400
7207101,精神抚慰金,3000
7209072,借款,150000
7209072,利息,66012.68
7209087,借款,277810.74
7209087,利息,53305.34
7209311,医疗费,10000
7209311,误工费,11985
7209311,护理费,4159.5
7209311,交通费,1260
7209311,残疾赔偿金,32598.1
7209311,住院伙食补助费,2360
7209311,医疗费,8568.6
7209311,鉴定费,1000
7209311,误工费,2044.5
7210612,医疗费,10000
7210612,伤残赔偿金,34313.8
7210612,误工费,10560
7210612,护理费,3172.5
7210612,交通费,400
7210612,医疗费,40422.91
7210612,医疗费,10000
7210612,住院伙食补助费,1800
7210612,医疗费,50298.91
7211468,医疗费,5305.88
7211468,误工费,910
7211468,误工费,910
7211468,住院伙食补助费,520
7218369,误工费,1480.5
7218369,误工费,1480.5
7218369,住院伙食补助费,1680
7218811,医疗费,37249.45
7218811,鉴定费,2500
7218811,误工费,6795.6
7218811,护理费,1409
7218811,住院伙食补助费,630
7218811,残疾赔偿金,37930
7218811,医疗费,37249.45
7220576,医疗费,6008.41
7220576,误工费,634.5
7220576,营养费,180
7221552,各项损失,120000
7221552,商业险,30130.8
7222204,医疗费,5080.3
7222204,护理费,2520
7222964,电费,100
7225379,医疗费,5057.70
7225379,住院伙食补助费,555
7225379,停工留薪期工资,12750
7225379,伤残补助金,19125
7225379,伤残补助金,19125
7225379,伤残补助金,19125
7225379,鉴定费,1680
7230025,补偿款,137500
7230025,补偿款,131264.98
7236969,医疗费,10000
7236969,误工费,7400
7236969,护理费,2170
7236969,医疗费,15042.35
7236969,营养费,500
7238330,住院伙食补助费,110000
7241359,误工费,3720.7
7241359,误工费,3720.7
7241359,交通费,400
7241359,伤残赔偿金,10728.76
7241359,住院伙食补助费,580
7245795,借款,680000
7245795,利息,31745.52
7252261,借款,1500000
7252261,利息,71033.60
7252261,罚息,7377.60
7252261,借款,1900000
7252284,补偿款,120029.49
7257941,货款,43000
7257941,货款,3300
7257941,逾期付款利息,864
7260569,借款,15000
7260569,利息,6000
7260578,借款,280000
7260578,利息,210308
7262482,货款,598074
7262482,违约金,119614.8
7262483,货款,676150.48
7262483,利息损失,10987.45
7262484,货款,1546966.63
7262487,违约金,4568.32
7263454,借款,8000
7263454,利息,2000
7264427,借款,50000
7264427,利息,20333
7266770,利息,115192
7268614,租金,74891.52
7268614,违约金,22467.46
7270195,借款,3000000
7270195,利息,236344.72
7270195,罚息,10.5
7271457,借款,1000000
7271457,利息,261333
7271461,借款,180000
7271461,利息,306
7271463,借款,1800000
7271463,利息,860600
7271464,利息,90000
7271476,借款,30000
7271476,利息,2800
7272095,借款,300000
7272095,利息,128000
7272356,违约金,350040
7272362,借款,110000
7272362,利息,50473.50
7272408,借款,60000
7272408,利息,27930
7272432,医疗费,4352
7272432,鉴定费,167
7272432,住院伙食补助费,700
7272432,交通费,140
7272432,护理费,1400
7272432,误工费,1125
7272432,护理费,1400
7273105,违约金,6770.12
7273178,借款,29224.97
7273178,利息,10865.86
7273178,借款,29224.97
7273178,利息,10865.86
7273446,货款,1012281.32
7273446,利息,64785
7273518,各项损失,28760
7273518,各项损失,5149.1
7273518,医疗费,18509.37
7273532,借款,30000
7273532,利息,5600
7273778,医疗费,4502
7273860,利息,21218
7274372,借款,11500
7274372,利息,10658.085
7274376,借款,300000
7274376,利息,7154.05
7274408,利息,8255
7274449,借款,50000
7274449,利息,16042
7274623,借款,30000
7274623,利息,6000
7274639,借款,3775
7274639,利息,36952.58
7274690,借款,10944.23
7274690,利息,6967
7274872,借款,50000
7274872,利息,3000
7274920,违约金,17507.41
7277089,借款,20000
7277089,利息,545
7277546,住院伙食补助费,2623.47
7277546,医疗费,10000
7277549,医疗费,168018.8
7277549,医疗费,22402.51
7277549,医疗费,120000
7277549,医疗费,50000
7277549,医疗费,33603.76
7278002,医疗费,24739.86
7278002,误工费,13490.40
7278002,交通费,600
7278002,鉴定费,1900
7278002,精神损害抚慰金,1000
7278002,营养费,10000
7278002,误工费,13490.40
7278002,护理费,2248.40
7278002,伤残赔偿金,11124.54
7278002,交通费,600
7278002,精神损害抚慰金,1000
7278007,医疗费,100219.63
7278007,误工费,41245
7278007,交通费,1000
7278007,鉴定费,500
7278007,第三者责任险,176128.23
7278080,医疗费,10000
7278080,残疾赔偿金,43666
7278080,护理费,10080
7278080,误工费,17280
7278080,交通费,1000
7278080,医疗费,72416.2
7278080,住院伙食补助费,2600
7278080,营养费,840
7278080,鉴定费,1650
7278242,医疗费,64194.48
7278242,护理费,1587
7278242,营养费,460
7278242,住宿费,400
7278242,交通费,700
7278242,残疾赔偿金,12360.6
7278242,鉴定费,600
7278242,医疗费,10000
7278242,护理费,1587
7278242,住宿费,400
7278242,交通费,700
7278242,残疾赔偿金,12360.6
7278242,医疗费,54194.48
7278242,住院伙食补助费,1150
7278242,营养费,460
7278242,鉴定费,600
7278505,医疗费,1476
7278505,交通费,100
7278505,医疗费,1476
7278645,医疗费,14142.9
7278645,护理费,2100
7278645,住院伙食补助费,1100
7278645,营养费,220
7278645,交通费,2600
7278645,鉴定费,800
7278707,借款,92100
7278707,利息,6347.17
7282245,租金,12000.00
7282245,路产损失,752.48
7284207,营养费,10000.00
7284207,残疾赔偿金,13862.00
7284207,误工费,40337.00
7284207,护理费,2275.00
7284207,交通费,416.5
7284207,营养费,12505.66
7284207,鉴定费,600
7285790,借款,16250
7285790,利息,705
7285790,借款,16250
7285790,利息,705
7301176,利息,52287.30
7301176,利息,87660.87
7301176,契税,20409.85
7301176,借款,200
7301176,利息,48184.88
7301186,契税,21396.97
7301186,利息,126540.10
7301215,利息损失,162825
7301230,契税,6814.54
7301230,利息,47925.31
7301235,利息,33314.78
7301235,契税,11680.54
7301235,利息,29865.82
7301270,滞纳金,218.9
7301276,违约金,86.3
7301276,违约金,589.6
7301280,滞纳金,76.62
7301318,借款,60000
7301318,利息,3510
7301368,利息,119658.41
7301378,鉴定费,10300
7301378,案件受理费,2331.02
7301378,案件受理费,2700
7301378,案件受理费,368.98
7301466,案件受理费,10384.25
7301466,案件受理费,5192.12
7301558,利息损失,32416.28
7301558,利息损失,66593.33
7301558,案件受理费,5902.17
7301558,案件受理费,2951.08
7301578,利息,1170
7301618,利息,27628.45
7301618,利息,27628.45
7301628,索款费用,200
7301648,违约金,6516.14
7301738,借款,55757.56
7301738,利息,12648.78
7301748,借款,132764.67
7301748,利息,44653.52
7301758,借款,133088.64
7301758,利息,45053.17
7301758,案件受理费,3896.57
7301768,借款,126980.06
7301768,利息,42938.27
7301862,物品损失,5500
7301865,利息,2223
7301865,交通费,200
7301886,停工留薪期工资,11700
7301886,护理费,3470
7301886,一次性伤残就业补助金,55719
7301886,工伤医疗补助金,26002.66
7301886,伤残补助金,35100
7301886,伙食补助费,225
7301886,鉴定费,300
7301886,交通费,1500
7301893,经济补偿金,25828
7301898,工资,1195
7301900,工资,254093
7301910,利息,172.78
7301914,租金,148500
7303897,医疗费,4982.6
7303897,住院伙食补助费,175
7303897,护理费,4586.28
7303897,营养费,1000
7303897,交通费,300
7303898,伤残赔偿金,250894
7303898,伤残赔偿金,17921
7303898,伤残赔偿金,35842
7303898,医疗费,52832.63
7303898,医疗费,3773.76
7303898,医疗费,7547.52
7303898,误工费,28503.09
7303898,误工费,2035.94
7303898,误工费,4071.87
7303898,护理费,194683.15
7303898,护理费,13905.94
7303898,护理费,27811.88
7303898,交通费,4200
7303898,交通费,300
7303898,交通费,600
7303898,营养费,7000
7303898,营养费,500
7303898,营养费,1000
7303898,精神损害抚慰金,14000
7303898,营养费,1000
7303898,精神损害抚慰金,2000
7303898,住院伙食补助费,5442.5
7303898,住院伙食补助费,388.75
7303898,住院伙食补助费,777.5
7303898,案件受理费,18677.85
7304549,滞纳金,167.90
7304775,医疗费,9715.56
7304775,住院伙食补助费,450
7304775,误工费,12550.03
7304775,护理费,11486.47
7304775,残疾赔偿金,25576
7304775,交通费,300
7304775,精神损害抚慰金,2000
7304775,案件受理费,1462.21
7304775,鉴定费,600
7304775,诉讼费,2082.21
7306010,违约金,55577.55
7306010,违约金,9024.11
7306010,案件受理费,10367.18
7306015,货款,1444529.40
7306015,利息,21667.94
7306015,案件受理费,18047.84
7306031,货款,155000
7306031,违约金,309
7306031,律师费用,10000
7306590,货款,120000
7306590,货款,350000
7306590,违约损失,186000
7307232,误工费,5735.36
7307232,医疗费,300
7307232,交通费,500
7307232,精神抚慰金,4000
7307232,残疾赔偿金,52006.02
7307232,残疾赔偿金,39414.38
7307232,案件受理费,8424.13
7307232,鉴定费,2580
7308840,医疗费,38181
7308840,伙食补助费,332.5
7308840,营养费,700
7308840,误工费,9548.2
7308840,护理费,1648.7
7308840,交通费,14.7
7308840,伤残赔偿金,71684
7308840,鉴定费,2400
7309462,残疾赔偿金,39748
7309462,鉴定费,200
7309462,精神损害抚慰金,1500
7310296,借款,100000
7310296,利息,60000
7310482,货款,219166
7310482,违约金,40093
7310483,货款,298000
7310483,利息,6500
7310520,借款,80000
7310520,利息,3616.44
7310772,医疗费,953.93
7310772,误工费,5785
7310789,借款,200000
7310789,利息,660
7310923,工资,2220
7310923,利息,133.20
7310923,住宿费,961.50
7310951,货款,55000
7310951,违约金,28246.2
7310970,工资,1173
7310970,经济补偿金,9900
7310970,误工损失,4000
7311213,借款,100000
7311213,利息损失,6150
7311222,利息损失,21660
7311222,交通费,2200
7311242,违约金,15000
7311264,利息损失,12790.35
7311287,利息损失,2489.51
7311305,医疗费,5371.8
7311305,鉴定费,2500
7311305,营养费,400
7311305,护理费,5152.27
7311305,误工费,10304.55
7311305,交通费,200
7311305,残疾赔偿金,28626
7311305,精神损害抚慰金,2000
7311506,利息损失,2307.07
7311607,利息,1592
7311607,当金综合费用,4752
7311607,当金综合费用,4800
7311614,医疗费,10000
7311614,医疗费,12825
7311614,住院伙食补助费,345
7311614,营养费,540
7311614,残疾赔偿金,18157
7311614,残疾赔偿金,26080
7311614,鉴定费,360
7311667,货款,233810
7311667,违约金,5000
7311667,律师费,11093.3
7311761,利息,1755
7311782,利息损失,7072.5
7311782,交通费,1435.4
7311782,住宿费,458
7311809,借款,240000
7311809,利息,16800
7311938,利息,2157.84
7312061,鉴定费,1000
7312089,医疗费,1710.5
7312089,营养费,1350
7312089,护理费,6168.5
7312089,残疾赔偿金,35353.8
7312089,交通费,200
7312089,鉴定费,1220
7312089,精神抚慰金,1000
7312096,货款,138690
7312124,利息损失,38388
7312124,违约金,20000
7312330,利息损失,2632.5
7312424,伙食补助费,165
7312424,医疗费,4502.9
7312424,误工费,11257.2
7312424,护理费,180
7312424,鉴定费,921
7312424,护理费,180
7312424,残疾赔偿金,14527.2
7312424,交通费,150
7312424,精神损害抚慰金,1000
7315255,利息,71884
7315640,医疗费,749.20
7315640,误工费,868
7315660,医疗费,3430.64
7315660,误工费,1710
7315660,护理费,912
7315660,住院伙食补助费,200
7315660,营养费,375
7315670,借款,30000
7315670,利息,1240
7315670,利息,2299.5
7317314,货款,756194
7317314,利息损失,128942.47
7317817,违约金,36750
7318414,精神损害抚慰金,10000
7318414,医疗费,1811.63
7318894,借款,80000
7319283,医疗费,8000
7319320,商业三者险,67976.30
7319320,鉴定费,5000
7322758,工资,13500
7322758,利息,1053
7322768,利息损失,1214
7322777,货款,25613.6
7322851,货款,26780
7322851,利息,2611
7322864,医疗费,9000
7322864,残疾赔偿金,35842
7322864,误工费,18375
7322864,护理费,11250
7322864,交通费,200
7322864,医疗费用,4960
7322864,拖车费,966
7322883,工资,17300
7322883,利息,2024
7323192,借款,100000
7323279,利息,72000
7323279,逾期付款利息,8917
7323485,利息,95.8
7325219,各项损失,136840.63
7325219,医疗费,7563.38
7325219,住院伙食补助费,325
7325269,利息,2268.45
7326370,借款,70000
7326370,利息,1076.25
7326748,利息,5000
7326774,借款,100000
7326774,利息,40303.6
7326788,借款,100000
7326788,利息,35506.85
7328221,违约金,500
7328223,利息,48347.25
7328224,利息,1932.28
7328240,鉴定费,3500
7328243,租金,11957
7328251,医疗费,62750.95
7328251,误工费,192003.77
7328925,精神抚慰金,5000
7328925,医疗费,15200
7328925,住院伙食补助费,400
7328925,护理费,8811.4
7328925,误工费,5111.7
7328925,营养费,1625
7328925,交通费,200
7328925,伤残赔偿金,59025
7328925,鉴定费,3160
7330972,借款,50000
7330972,违约金,10000
7330973,利息,17038.8
7331035,借款,33000
7331035,利息,23100
7331162,各项损失,220000
7331162,各项损失,400000
7331162,护理费,166790.30
7331162,误工费,25140
7331162,鉴定费,4700
7331162,交通费,700
7332579,货款,1008769
7332579,违约金,19588
7332813,交通费,200
7333187,借款,10000
7333187,利息,3600
7333220,利息,1301
7333348,借款,60000
7333348,利息,800
7333348,利息,800
7333958,借款,199899
7333958,利息,117420.67
7333958,违约金,9995
7334193,货款,7910
7334193,利息损失,2135.7
7335914,经济补偿金,17550
7337251,利息损失,27144
7337251,利息损失,27144
7607900,借款,1780000
7631586,借款,100000
7631586,案件受理费,2300
7634408,住院伙食补助费,6595.99
7650036,垫付款,1000
7650133,鉴定费,3800
7656208,各项损失,27576.96
7656208,各项损失,26704.73
7656208,鉴定费,1500
7692926,医疗费,3145.78
7692926,营养费,2430
7692926,护理费,2047.50
7692926,交通费,500
7692926,残疾赔偿金,46228
7692926,精神损害抚慰金,7000
7692926,鉴定费,1050
7747338,货款,1941287.21
7747402,借款,400000
7757946,借款,376938
7757946,利息,271395
7788949,借款,90000
7788949,利息,21700
7789557,医疗费,4892
7789557,误工费,9059
7789557,护理费,284.67
7789557,交通费,200
7789557,住院伙食补助费,330
7789557,鉴定费,700
7789557,残疾赔偿金,58286
7789557,精神损害抚慰金,1000
7789641,违约金,6401.49
7789684,医疗费,71719.01
7789684,住院伙食补助费,19290
7789684,住院伙食补助费,19290
7789684,残疾赔偿金,565280
7789684,护理费,95162.14
7789684,护理费,1130560
7789684,精神损害抚慰金,40000
7789684,鉴定费,6200
7789693,医疗费用,44219.18
7789693,垫付款,40019.51
7789699,车辆损失,36000
7789739,鉴定费用,1760.42
7789785,车辆损失,60104
7789799,货款,117500
7789799,利息损失,587.5
7794681,借款,150000
7812015,各项损失,19574.71
7815493,医疗费用,10000
7815493,医疗费用,10000
7815493,赔偿费用,110000
7815493,赔偿费用,110000
7815493,赔偿费用,31488.05
7815501,租金,34000
7815501,滞纳金,3400
7815522,伤残补助金,46728
7815522,一次性伤残就业补助金,129800
7815522,工伤医疗补助金,25960
7815522,停工留薪期工资,35418
7815522,护理费,2880
7815522,误工费,4296
7815522,鉴定费,300
7815522,鉴定费,300
7815522,鉴定费,2200
7816188,货款,6668784
7816188,货款,1428230
7816188,货款,6668784
7825129,借款,300000
7825129,利息,13649.96
7825129,罚息,4725
7825129,罚息,592.45
7825226,借款,198000
7825226,利息,57831.84
7825226,复利,8179.74
7825226,借款,198000
7825226,利息,57831.84
7825230,借款,188000
7825230,利息,65414.81
7825230,复利,10876.23
7825230,借款,188000
7825230,利息,65414.81
7825237,借款,49973.60
7825237,利息,3458.17
7825237,复利,99.46
