documentid,property,value
7209311,医疗费,8568.6
7209311,医疗费,10928.6
7209311,鉴定费,1000
7209311,误工费,2044.5
7209311,医疗费,50
7209311,医疗费,3094.5
7210612,医疗费,10000
7210612,伤残赔偿金,34313.8
7210612,误工费,10560
7210612,护理费,3172.5
7210612,交通费,400
7210612,交通费,2000
7210612,交通费,60446.30
7210612,医疗费,40422.91
7210612,医疗费,10000
7210612,住院伙食补助费,1800
7210612,住院伙食补助费,2452
7210612,住院伙食补助费,54674.91
7210612,鉴定费,2000
7210612,医疗费,50298.91
7211468,医疗费,5305.88
7211468,误工费,910
7211468,误工费,910
7211468,住院伙食补助费,520
7211468,住院伙食补助费,7645.88
7218369,误工费,1480.5
7218369,误工费,1480.5
7218369,住院伙食补助费,1680
7218369,住院伙食补助费,9868.53
7218369,住院伙食补助费,9868.53
7218811,医疗费,37249.45
7218811,医疗费,10000
7218811,鉴定费,2500
7218811,误工费,6795.6
7218811,护理费,1409
7218811,住院伙食补助费,630
7218811,残疾赔偿金,37930
7218811,残疾赔偿金,8412
7218811,医疗费,37249.45
7220576,医疗费,6008.41
7220576,误工费,634.5
7220576,误工费,360
7220576,营养费,180
7220576,营养费,7182.91
7220576,营养费,4310
7221552,机动车交通事故责任强制保险,120000
7221552,商业险,30130.8
7221552,商业险,150130.8
7222204,医疗费,5080.3
7222204,医疗费,3556.21
7222204,护理费,2520
7222204,护理费,6076.21
7222964,电费,100
7222964,电费,1043.3
7225379,医疗费,5057.70
7225379,住院伙食补助费,555
7225379,护理费,2518.50
7225379,停工留薪期工资,12750
7225379,伤残补助金,19125
7225379,伤残补助金,19125
7225379,伤残补助金,19125
7225379,一次性伤残就业补助金,218.40
7225379,鉴定费,1680
7225379,鉴定费,95154.60
7230025,补偿款,137500
7230025,丧葬费,122283.8
7230025,丧葬费,48913.52
7230025,补偿款,131264.98
7236969,医疗费,10000
7236969,误工费,7400
7236969,护理费,2170
7236969,护理费,19570
7236969,医疗费,15042.35
7236969,营养费,500
7236969,营养费,15542.35
7236969,营养费,10879.65
7238330,住院伙食补助费,110000
7238330,住院伙食补助费,2000
7238330,住院伙食补助费,112000
7241359,误工费,3720.7
7241359,误工费,3720.7
7241359,交通费,400
7241359,伤残赔偿金,10728.76
7241359,伤残赔偿金,28570.16
7241359,住院伙食补助费,580
7241359,住院伙食补助费,32782
7241359,住院伙食补助费,32782
7241359,住院伙食补助费,32782
7245795,借款,680000
7245795,利息,31745.52
7245795,利息,711745.52
7252261,借款,1500000
7252261,利息,71033.60
7252261,罚息,7377.60
7252261,罚息,300000
7252261,罚息,19.47
7252261,罚息,1200000
7252261,罚息,20
7252261,借款,1900000
7252284,补偿款,120029.49
7257941,货款,43000
7257941,货款,3300
7257941,逾期付款利息,864
7257941,逾期付款利息,47164
7260569,借款,15000
7260569,利息,6000
7260569,利息,21000
7260578,借款,280000
7260578,利息,210308
7260578,利息,490308
7262482,货款,598074
7262482,违约金,119614.8
7262482,违约金,717688.8
7262483,货款,676150.48
7262483,利息损失,10987.45
7262483,利息损失,687137.93
7262484,货款,1546966.63
7262484,货款,627417.79
7262487,违约金,4568.32
7262487,违约金,21508.82
7263454,借款,8000
7263454,利息,2000
7263454,利息,10000
7264427,借款,50000
7264427,利息,20333
7264427,利息,20333
7265745,违约金,124244.00
7266770,利息,115192
7266770,利息,1185505.17
7268614,租金,74891.52
7268614,违约金,22467.46
7268614,违约金,97358.98
7270195,借款,3000000
7270195,利息,236344.72
7270195,利息,3236344.72
7270195,罚息,10.5
7271457,借款,1000000
7271457,利息,261333
7271457,律师费,30000
7271457,律师费,1291333
7271461,借款,180000
7271461,利息,306
7271461,利息,180306
7271463,借款,1800000
7271463,利息,860600
7271463,利息,2660600
7271464,利息,90000
7271464,违约金,45652.96
7271464,违约金,1441526.11
7271476,借款,30000
7271476,利息,2800
7271476,利息,32800
7272095,借款,300000
7272095,利息,128000
7272095,利息,428000
7272356,违约金,350040
7272356,违约金,1516840
7272362,借款,110000
7272362,利息,50473.50
7272362,利息,160473.50
7272408,借款,60000
7272408,利息,27930
7272408,利息,87930
7272432,医疗费,4352
7272432,鉴定费,167
7272432,住院伙食补助费,700
7272432,交通费,140
7272432,护理费,1400
7272432,误工费,1125
7272432,误工费,210
7272432,护理费,1400
7272432,精神抚慰金,9494
7273105,违约金,6770.12
7273105,违约金,29337.17
7273178,借款,29224.97
7273178,利息,10865.86
7273178,利息,40090.83
7273178,借款,29224.97
7273178,利息,10865.86
7273446,货款,1012281.32
7273446,利息,64785
7273446,利息,1077066.32
7273518,医疗费,18509.37
7273532,借款,30000
7273532,利息,5600
7273532,利息,35600
7273778,医疗费,4502
7273860,利息,21218
7273860,利息,1612601.80
7274372,借款,11500
7274372,利息,10658.085
7274372,利息,22158.085
7274376,借款,300000
7274376,利息,7154.05
7274376,利息,307154.05
7274408,利息,8255
7274408,利息,229355
7274449,借款,50000
7274449,利息,16042
7274449,利息,66042
7274623,借款,30000
7274623,利息,6000
7274623,利息,36000
7274639,借款,3775
7274639,利息,36952.58
7274639,利息,40727.58
7274690,借款,10944.23
7274690,利息,6967
7274762,医疗费,9596.70
7274762,伤残赔偿金,14832.72
7274762,误工费,15360
7274762,护理费,960
7274762,交通费,500
7274872,借款,50000
7274872,利息,3000
7274872,利息,53000
7274920,违约金,17507.41
7274920,违约金,202477.41
7277089,借款,20000
7277089,利息,545
7277089,利息,20545
7277546,住院伙食补助费,2623.47
7277546,住院伙食补助费,2297.81
7277546,医疗费,10000
7277549,医疗费,168018.8
7277549,医疗费,22402.51
7277549,医疗费,120000
7277549,医疗费,50000
7277549,医疗费,33603.76
7278002,医疗费,24739.86
7278002,误工费,13490.40
7278002,误工费,80.30
7278002,误工费,168
7278002,护理费,2248.40
7278002,误工费,80.30
7278002,护理费,28
7278002,住院伙食补助费,1250
7278002,住院伙食补助费,50
7278002,住院伙食补助费,25
7278002,营养费,560
7278002,营养费,20
7278002,护理费,28
7278002,伤残赔偿金,11124.54
7278002,伤残赔偿金,6180.30
7278002,交通费,600
7278002,鉴定费,1900
7278002,精神损害抚慰金,1000
7278002,精神损害抚慰金,56913.20
7278002,营养费,10000
7278002,误工费,13490.40
7278002,护理费,2248.40
7278002,伤残赔偿金,11124.54
7278002,交通费,600
7278002,精神损害抚慰金,1000
7278002,精神损害抚慰金,38463.34
7278002,精神损害抚慰金,18449.86
7278007,医疗费,100219.63
7278007,误工费,41245
7278007,误工费,113
7278007,误工费,365
7278007,护理费,34776
7278007,护理费,69
7278007,护理费,72
7278007,护理费,69
7278007,住院伙食补助费,3600
7278007,住院伙食补助费,50
7278007,护理费,72
7278007,营养费,1440
7278007,伤残赔偿金,77347.60
7278007,伤残赔偿金,17579
7278007,交通费,1000
7278007,鉴定费,500
7278007,鉴定费,38000
7278007,鉴定费,298128.23
7278007,第三者责任险,176128.23
7278007,鉴定费,38000
7278080,医疗费,10000
7278080,残疾赔偿金,43666
7278080,护理费,10080
7278080,误工费,17280
7278080,交通费,1000
7278080,交通费,82026
7278080,机动车交通事故责任强制保险,29026
7278080,医疗费,72416.2
7278080,住院伙食补助费,2600
7278080,营养费,840
7278080,鉴定费,1650
7278080,鉴定费,77506.2
7278080,鉴定费,54254.34
7278242,医疗费,64194.48
7278242,护理费,1587
7278242,护理费,69
7278242,护理费,23
7278242,住院伙食补助费,1150
7278242,住院伙食补助费,50
7278242,护理费,23
7278242,营养费,460
7278242,住宿费,400
7278242,交通费,700
7278242,残疾赔偿金,12360.6
7278242,鉴定费,600
7278242,鉴定费,81452.08
7278242,医疗费,10000
7278242,护理费,1587
7278242,住宿费,400
7278242,交通费,700
7278242,残疾赔偿金,12360.6
7278242,残疾赔偿金,25047.6
7278242,医疗费,54194.48
7278242,住院伙食补助费,1150
7278242,营养费,460
7278242,鉴定费,600
7278242,鉴定费,56404.48
7278462,营养费,17054.32
7278462,营养费,11938.02
7278505,医疗费,1476
7278505,交通费,100
7278505,交通费,1576
7278505,医疗费,1476
7278505,交通费,100
7278505,交通费,110000
7278505,交通费,151971
7278505,交通费,72
7278645,医疗费,14142.9
7278645,护理费,2100
7278645,住院伙食补助费,1100
7278645,营养费,220
7278645,营养费,1044
7278645,交通费,2600
7278645,鉴定费,800
7278645,鉴定费,22006.9
7278645,鉴定费,13204.14
7278645,鉴定费,22006.9
7278707,借款,92100
7278707,利息,6347.17
7278707,利息,98447.17
7282245,租金,12000.00
7282245,路产损失,752.48
7282245,路产损失,12752.48
7284207,营养费,10000.00
7284207,残疾赔偿金,13862.00
7284207,误工费,40337.00
7284207,护理费,2275.00
7284207,交通费,416.5
7284207,交通费,00
7284207,交通费,66890.50
7284207,营养费,12505.66
7284207,鉴定费,600
7284207,鉴定费,13105.66
7284207,鉴定费,6552.83
7285790,借款,16250
7285790,利息,705
7285790,利息,16955
7291500,利息,4178614.50
7291500,利息,13118192.56
7301176,利息,52287.30
7301176,利息,32
7301176,利息,4.875
7301176,利息,87660.87
7301176,契税,20409.85
7301176,契税,13383.50
7301176,契税,1670
7301176,借款,200
7301176,利息,48184.88
7301186,契税,21396.97
7301186,契税,14030.78
7301186,契税,550
7301186,利息,126540.10
7301186,利息,701539
7301186,利息,37
7301186,利息,4.875
7301215,利息损失,162825
7301215,利息损失,100000
7301215,利息损失,4.875
7301215,利息损失,4.875
7301215,利息损失,4.875
7301230,契税,6814.54
7301230,契税,550
7301230,契税,550
7301230,利息,47925.31
7301230,利息,223428
7301230,利息,44
7301230,利息,4.875
7301235,利息,33314.78
7301235,契税,11680.54
7301235,契税,7659.36
7301235,契税,550
7301235,契税,550
7301235,利息,29865.82
7301270,滞纳金,218.9
7301276,违约金,86.3
7301276,违约金,589.6
7301276,违约金,4.875
7301276,违约金,21
7301276,违约金,589.6
7301276,违约金,4.875
7301280,滞纳金,76.62
7301280,滞纳金,4.875
7301318,借款,60000
7301318,利息,3510
7301318,利息,60000
7301318,利息,12
7301318,利息,4.875
7301318,利息,3510
7301368,利息,119658.41
7301368,利息,12
7301368,利息,897438.09
7301378,鉴定费,10300
7301378,案件受理费,2331.02
7301378,案件受理费,72.26
7301378,案件受理费,2700
7301378,案件受理费,368.98
7301466,案件受理费,10384.25
7301466,案件受理费,5192.13
7301466,案件受理费,5192.12
7301558,利息损失,32416.28
7301558,利息损失,66593.33
7301558,利息损失,12
7301558,利息损失,12
7301558,案件受理费,5902.17
7301558,案件受理费,2951.08
7301578,利息,1170
7301578,利息,20
7301578,利息,12000
7301578,利息,20
7301618,利息,27628.45
7301618,利息,2488844.49
7301618,利息,74665.33
7301618,利息,2488844.49
7301618,利息,74665.33
7301618,利息,74665.33
7301618,利息,27628.45
7301628,索款费用,200
7301648,违约金,6516.14
7301738,借款,55757.56
7301738,利息,12648.78
7301738,利息,9.225
7301738,利息,9.225
7301748,借款,132764.67
7301748,利息,44653.52
7301748,利息,9.225
7301748,利息,9.225
7301758,借款,133088.64
7301758,利息,45053.17
7301758,利息,9.225
7301758,利息,9.225
7301758,案件受理费,3896.57
7301768,借款,126980.06
7301768,利息,42938.27
7301768,利息,9.225
7301768,利息,9.225
7301862,物品损失,5500
7301865,利息,2223
7301865,利息,19000
7301865,利息,4.875
7301865,交通费,200
7301886,停工留薪期工资,11700
7301886,护理费,3470
7301886,一次性伤残就业补助金,55719
7301886,工伤医疗补助金,26002.66
7301886,伤残补助金,35100
7301886,伙食补助费,225
7301886,鉴定费,300
7301886,交通费,1500
7301893,经济补偿金,25828
7301898,工资,1195
7301900,工资,254093
7301900,工资,883
7301910,利息,172.78
7301914,租金,148500
7301914,利息,27601.20
7301914,利息,34
7301914,利息,148500
7301914,利息,34
7303560,利息,145
7303560,利息,843.5
7303560,利息,4.875
7303560,利息,24
7303560,利息,4.875
7303561,利息,320.60
7303561,利息,428
7303561,利息,4.875
7303561,利息,36
7303561,利息,4.875
7303561,利息,4.875
7303897,医疗费,4982.6
7303897,住院伙食补助费,175
7303897,护理费,4586.28
7303897,营养费,1000
7303897,交通费,300
7303898,伤残赔偿金,250894
7303898,伤残赔偿金,17921
7303898,伤残赔偿金,20
7303898,伤残赔偿金,17921
7303898,伤残赔偿金,17921
7303898,伤残赔偿金,20
7303898,伤残赔偿金,35842
7303898,伤残赔偿金,17921
7303898,伤残赔偿金,20
7303898,医疗费,52832.63
7303898,医疗费,122107.77
7303898,医疗费,237803.75
7303898,医疗费,11048.32
7303898,医疗费,3773.76
7303898,医疗费,122107.77
7303898,医疗费,237803.75
7303898,医疗费,11048.32
7303898,医疗费,7547.52
7303898,医疗费,122107.77
7303898,医疗费,237803.75
7303898,医疗费,11048.32
7303898,误工费,28503.09
7303898,误工费,45243
7303898,误工费,360
7303898,误工费,324
7303898,误工费,2035.94
7303898,误工费,45243
7303898,误工费,360
7303898,误工费,324
7303898,误工费,4071.87
7303898,误工费,45243
7303898,误工费,360
7303898,误工费,324
7303898,护理费,194683.15
7303898,护理费,51903.78
7303898,护理费,226215
7303898,护理费,13905.94
7303898,护理费,51903.78
7303898,护理费,226215
7303898,护理费,27811.88
7303898,护理费,51903.78
7303898,护理费,226215
7303898,交通费,4200
7303898,交通费,6000
7303898,交通费,300
7303898,交通费,6000
7303898,交通费,600
7303898,交通费,6000
7303898,营养费,7000
7303898,营养费,10000
7303898,营养费,500
7303898,营养费,10000
7303898,营养费,1000
7303898,营养费,10000
7303898,精神损害抚慰金,14000
7303898,精神损害抚慰金,20000
7303898,精神损害抚慰金,1000
7303898,精神损害抚慰金,20000
7303898,精神损害抚慰金,2000
7303898,精神损害抚慰金,20000
7303898,住院伙食补助费,5442.5
7303898,住院伙食补助费,25
7303898,住院伙食补助费,311
7303898,住院伙食补助费,388.75
7303898,住院伙食补助费,25
7303898,住院伙食补助费,311
7303898,住院伙食补助费,777.5
7303898,住院伙食补助费,25
7303898,住院伙食补助费,311
7303898,案件受理费,18677.85
7303898,案件受理费,80
7303898,诉讼费,18757.85
7304549,滞纳金,167.90
7304775,医疗费,9715.56
7304775,住院伙食补助费,450
7304775,误工费,12550.03
7304775,护理费,11486.47
7304775,残疾赔偿金,25576
7304775,交通费,300
7304775,精神损害抚慰金,2000
7304775,案件受理费,1462.21
7304775,鉴定费,600
7304775,鉴定费,20
7304775,诉讼费,2082.21
7304775,诉讼费,1631.00
7306010,违约金,55577.55
7306010,违约金,451850
7306010,违约金,271850
7306010,违约金,180000
7306010,租金,12
7306010,租金,30
7306010,违约金,9024.11
7306010,违约金,73366.8
7306010,违约金,12
7306010,案件受理费,10367.18
7306015,货款,1444529.40
7306015,利息,21667.94
7306015,利息,1444529.40
7306015,案件受理费,18047.84
7306015,案件受理费,9023.92
7306015,案件受理费,9023.92
7306031,货款,155000
7306031,货款,100000
7306031,货款,55000
7306031,违约金,309
7306031,违约金,155000
7306031,律师费用,10000
7306590,货款,120000
7306590,违约金,5460
7306590,违约金,20000
7306590,货款,350000
7306590,违约损失,186000
7307232,误工费,5735.36
7307232,误工费,49843
7307232,误工费,365
7307232,误工费,42
7307232,医疗费,300
7307232,交通费,500
7307232,精神抚慰金,4000
7307232,残疾赔偿金,52006.02
7307232,残疾赔偿金,39414.38
7307232,案件受理费,8424.13
7307232,鉴定费,2580
7307232,鉴定费,11004.13
7308840,医疗费,38181
7308840,医疗费,54544.24
7308840,伙食补助费,332.5
7308840,伙食补助费,475
7308840,营养费,700
7308840,营养费,1000
7308840,误工费,9548.2
7308840,误工费,109
7308840,误工费,123.96
7308840,护理费,1648.7
7308840,护理费,19
7308840,护理费,123.96
7308840,交通费,14.7
7308840,交通费,21
7308840,伤残赔偿金,71684
7308840,鉴定费,2400
7309462,残疾赔偿金,39748
7309462,残疾赔偿金,35773.2
7309462,残疾赔偿金,19874
7309462,鉴定费,200
7309462,鉴定费,180
7309462,鉴定费,200
7309462,精神损害抚慰金,1500
7310296,借款,100000
7310296,利息,60000
7310296,利息,160000
7310482,货款,219166
7310482,违约金,40093
7310482,违约金,259259
7310483,货款,298000
7310483,利息,6500
7310483,利息,304500
7310520,借款,80000
